jump_instr_address,jump_instr,jump_type,parent_function_name,parent_function_start,target_address,target_function_name,target_function_start
0x1f6e,callq,函数调用,e1000_unmap_and_free_tx_resource.isra.0,0x1f30,0x1f73,e1000_unmap_and_free_tx_resource.isra.0,0x1f30
0x1f81,je,条件跳转,e1000_unmap_and_free_tx_resource.isra.0,0x1f30,0x1f94,e1000_unmap_and_free_tx_resource.isra.0,0x1f30
0x1f88,callq,函数调用,e1000_unmap_and_free_tx_resource.isra.0,0x1f30,0x1f8d,e1000_unmap_and_free_tx_resource.isra.0,0x1f30
0x1fb0,callq,函数调用,e1000_clean_tx_ring,0x1fb0,0x1fb5,e1000_clean_tx_ring,0x1fb0
0x1fd4,je,条件跳转,e1000_clean_tx_ring,0x1fb0,0x1ff7,e1000_clean_tx_ring,0x1fb0
0x1feb,callq,函数调用,e1000_clean_tx_ring,0x1fb0,0x1f30,e1000_unmap_and_free_tx_resource.isra.0,0x1f30
0x1ff5,ja,条件跳转,e1000_clean_tx_ring,0x1fb0,0x1fd6,e1000_clean_tx_ring,0x1fb0
0x2014,callq,函数调用,e1000_clean_tx_ring,0x1fb0,0x2019,e1000_clean_tx_ring,0x1fb0
0x202d,callq,函数调用,e1000_clean_tx_ring,0x1fb0,0x2032,e1000_clean_tx_ring,0x1fb0
0x203d,callq,函数调用,e1000_clean_tx_ring,0x1fb0,0x2042,e1000_clean_tx_ring,0x1fb0
0x2080,callq,函数调用,e1000_free_tx_resources,0x2080,0x2085,e1000_free_tx_resources,0x2080
0x2096,callq,函数调用,e1000_free_tx_resources,0x2080,0x1fb0,e1000_clean_tx_ring,0x1fb0
0x209f,callq,函数调用,e1000_free_tx_resources,0x2080,0x20a4,e1000_free_tx_resources,0x2080
0x20c1,callq,函数调用,e1000_free_tx_resources,0x2080,0x20c6,e1000_free_tx_resources,0x2080
0x20e0,callq,函数调用,e1000_clean,0x20e0,0x20e5,e1000_clean,0x20e0
0x2166,je,条件跳转,e1000_clean,0x20e0,0x25a6,e1000_clean,0x20e0
0x2187,jae,条件跳转,e1000_clean,0x20e0,0x24aa,e1000_clean,0x20e0
0x21b2,je,条件跳转,e1000_clean,0x20e0,0x21d2,e1000_clean,0x20e0
0x21b7,callq,函数调用,e1000_clean,0x20e0,0x1f30,e1000_unmap_and_free_tx_resource.isra.0,0x1f30
0x21d0,jmp,无条件跳转,e1000_clean,0x20e0,0x2190,e1000_clean,0x20e0
0x21f2,je,条件跳转,e1000_clean,0x20e0,0x21f7,e1000_clean,0x20e0
0x21fd,callq,函数调用,e1000_clean,0x20e0,0x1f30,e1000_unmap_and_free_tx_resource.isra.0,0x1f30
0x2214,je,条件跳转,e1000_clean,0x20e0,0x24a1,e1000_clean,0x20e0
0x2244,jne,条件跳转,e1000_clean,0x20e0,0x2183,e1000_clean,0x20e0
0x2274,je,条件跳转,e1000_clean,0x20e0,0x22b5,e1000_clean,0x20e0
0x2284,callq,函数调用,e1000_clean,0x20e0,0x2289,e1000_clean,0x20e0
0x22a3,js,条件跳转,e1000_clean,0x20e0,0x22b5,e1000_clean,0x20e0
0x22af,jb,条件跳转,e1000_clean,0x20e0,0x24cb,e1000_clean,0x20e0
0x22b7,jne,条件跳转,e1000_clean,0x20e0,0x24db,e1000_clean,0x20e0
0x22c5,ja,条件跳转,e1000_clean,0x20e0,0x22cb,e1000_clean,0x20e0
0x22ce,je,条件跳转,e1000_clean,0x20e0,0x230d,e1000_clean,0x20e0
0x22ec,je,条件跳转,e1000_clean,0x20e0,0x230d,e1000_clean,0x20e0
0x2307,js,条件跳转,e1000_clean,0x20e0,0x2569,e1000_clean,0x20e0
0x2354,callq,函数调用,e1000_clean,0x20e0,0x2359,e1000_clean,0x20e0
0x235c,jae,条件跳转,e1000_clean,0x20e0,0x2478,e1000_clean,0x20e0
0x2368,je,条件跳转,e1000_clean,0x20e0,0x2478,e1000_clean,0x20e0
0x2371,callq,函数调用,e1000_clean,0x20e0,0x2376,e1000_clean,0x20e0
0x2378,je,条件跳转,e1000_clean,0x20e0,0x2472,e1000_clean,0x20e0
0x2386,je,条件跳转,e1000_clean,0x20e0,0x2463,e1000_clean,0x20e0
0x2398,jbe,条件跳转,e1000_clean,0x20e0,0x2463,e1000_clean,0x20e0
0x23a8,jne,条件跳转,e1000_clean,0x20e0,0x25e3,e1000_clean,0x20e0
0x23c5,callq,函数调用,e1000_clean,0x20e0,0x450,e1000_update_itr,0x450
0x23dd,jne,条件跳转,e1000_clean,0x20e0,0x23e8,e1000_clean,0x20e0
0x23e2,jne,条件跳转,e1000_clean,0x20e0,0x25bb,e1000_clean,0x20e0
0x23ff,callq,函数调用,e1000_clean,0x20e0,0x450,e1000_update_itr,0x450
0x240f,jne,条件跳转,e1000_clean,0x20e0,0x241a,e1000_clean,0x20e0
0x2414,jne,条件跳转,e1000_clean,0x20e0,0x25cf,e1000_clean,0x20e0
0x2425,ja,条件跳转,e1000_clean,0x20e0,0x2463,e1000_clean,0x20e0
0x2431,je,条件跳转,e1000_clean,0x20e0,0x2463,e1000_clean,0x20e0
0x2433,jae,条件跳转,e1000_clean,0x20e0,0x2444,e1000_clean,0x20e0
0x246c,je,条件跳转,e1000_clean,0x20e0,0x2548,e1000_clean,0x20e0
0x2485,jne,条件跳转,e1000_clean,0x20e0,0x25ed,e1000_clean,0x20e0
0x24ce,callq,函数调用,e1000_clean,0x20e0,0x24d3,e1000_clean,0x20e0
0x24d5,je,条件跳转,e1000_clean,0x20e0,0x22bd,e1000_clean,0x20e0
0x24e3,jne,条件跳转,e1000_clean,0x20e0,0x22bd,e1000_clean,0x20e0
0x24f5,ja,条件跳转,e1000_clean,0x20e0,0x24fb,e1000_clean,0x20e0
0x2505,jbe,条件跳转,e1000_clean,0x20e0,0x22bd,e1000_clean,0x20e0
0x2523,je,条件跳转,e1000_clean,0x20e0,0x22bd,e1000_clean,0x20e0
0x2533,jne,条件跳转,e1000_clean,0x20e0,0x22bd,e1000_clean,0x20e0
0x2539,callq,函数调用,e1000_clean,0x20e0,0x253e,e1000_clean,0x20e0
0x2576,jne,条件跳转,e1000_clean,0x20e0,0x230d,e1000_clean,0x20e0
0x2586,jne,条件跳转,e1000_clean,0x20e0,0x2646,e1000_clean,0x20e0
0x258f,jne,条件跳转,e1000_clean,0x20e0,0x25f2,e1000_clean,0x20e0
0x25ed,callq,函数调用,e1000_clean,0x20e0,0x25f2,e1000_clean,0x20e0
0x2606,callq,函数调用,e1000_clean,0x20e0,0x40,e1000_regdump,0x40
0x2612,callq,函数调用,e1000_clean,0x20e0,0x2617,e1000_clean,0x20e0
0x261e,callq,函数调用,e1000_clean,0x20e0,0x2623,e1000_clean,0x20e0
0x262a,callq,函数调用,e1000_clean,0x20e0,0x262f,e1000_clean,0x20e0
0x263b,jne,条件跳转,e1000_clean,0x20e0,0x2641,e1000_clean,0x20e0
0x26b1,callq,函数调用,e1000_clean,0x20e0,0x26b6,e1000_clean,0x20e0
0x26d0,callq,函数调用,e1000_xmit_frame,0x26d0,0x26d5,e1000_xmit_frame,0x26d0
0x2711,je,条件跳转,e1000_xmit_frame,0x26d0,0x27e5,e1000_xmit_frame,0x26d0
0x271f,je,条件跳转,e1000_xmit_frame,0x26d0,0x27e5,e1000_xmit_frame,0x26d0
0x2737,jbe,条件跳转,e1000_xmit_frame,0x26d0,0x2cde,e1000_xmit_frame,0x26d0
0x275e,je,条件跳转,e1000_xmit_frame,0x26d0,0x2863,e1000_xmit_frame,0x26d0
0x278d,je,条件跳转,e1000_xmit_frame,0x26d0,0x2d78,e1000_xmit_frame,0x26d0
0x27b7,je,条件跳转,e1000_xmit_frame,0x26d0,0x3530,e1000_xmit_frame,0x26d0
0x27da,jbe,条件跳转,e1000_xmit_frame,0x26d0,0x28aa,e1000_xmit_frame,0x26d0
0x27ec,je,条件跳转,e1000_xmit_frame,0x26d0,0x2cc6,e1000_xmit_frame,0x26d0
0x27f9,jbe,条件跳转,e1000_xmit_frame,0x26d0,0x3724,e1000_xmit_frame,0x26d0
0x281f,jle,条件跳转,e1000_xmit_frame,0x26d0,0x344e,e1000_xmit_frame,0x26d0
0x282b,je,条件跳转,e1000_xmit_frame,0x26d0,0x3492,e1000_xmit_frame,0x26d0
0x2834,je,条件跳转,e1000_xmit_frame,0x26d0,0x3474,e1000_xmit_frame,0x26d0
0x2849,je,条件跳转,e1000_xmit_frame,0x26d0,0x2cd1,e1000_xmit_frame,0x26d0
0x2855,je,条件跳转,e1000_xmit_frame,0x26d0,0x2cd1,e1000_xmit_frame,0x26d0
0x2887,je,条件跳转,e1000_xmit_frame,0x26d0,0x2dbb,e1000_xmit_frame,0x26d0
0x28c3,ja,条件跳转,e1000_xmit_frame,0x26d0,0x28c9,e1000_xmit_frame,0x26d0
0x28e0,jne,条件跳转,e1000_xmit_frame,0x26d0,0x28f1,e1000_xmit_frame,0x26d0
0x2909,je,条件跳转,e1000_xmit_frame,0x26d0,0x295e,e1000_xmit_frame,0x26d0
0x292d,ja,条件跳转,e1000_xmit_frame,0x26d0,0x2933,e1000_xmit_frame,0x26d0
0x2959,jne,条件跳转,e1000_xmit_frame,0x26d0,0x292a,e1000_xmit_frame,0x26d0
0x296c,ja,条件跳转,e1000_xmit_frame,0x26d0,0x2972,e1000_xmit_frame,0x26d0
0x2993,callq,函数调用,e1000_xmit_frame,0x26d0,0x540,e1000_maybe_stop_tx,0x540
0x29a8,jne,条件跳转,e1000_xmit_frame,0x26d0,0x3521,e1000_xmit_frame,0x26d0
0x29b9,je,条件跳转,e1000_xmit_frame,0x26d0,0x3497,e1000_xmit_frame,0x26d0
0x29ce,je,条件跳转,e1000_xmit_frame,0x26d0,0x29e1,e1000_xmit_frame,0x26d0
0x2a06,jne,条件跳转,e1000_xmit_frame,0x26d0,0x32f1,e1000_xmit_frame,0x26d0
0x2a20,jne,条件跳转,e1000_xmit_frame,0x26d0,0x2ae9,e1000_xmit_frame,0x26d0
0x2a2b,je,条件跳转,e1000_xmit_frame,0x26d0,0x361d,e1000_xmit_frame,0x26d0
0x2a37,je,条件跳转,e1000_xmit_frame,0x26d0,0x37e8,e1000_xmit_frame,0x26d0
0x2a45,callq,函数调用,e1000_xmit_frame,0x26d0,0x2a4a,e1000_xmit_frame,0x26d0
0x2a54,jne,条件跳转,e1000_xmit_frame,0x26d0,0x381a,e1000_xmit_frame,0x26d0
0x2b29,je,条件跳转,e1000_xmit_frame,0x26d0,0x35c0,e1000_xmit_frame,0x26d0
0x2b89,jne,条件跳转,e1000_xmit_frame,0x26d0,0x2bbd,e1000_xmit_frame,0x26d0
0x2b91,ja,条件跳转,e1000_xmit_frame,0x26d0,0x2b97,e1000_xmit_frame,0x26d0
0x2b99,je,条件跳转,e1000_xmit_frame,0x26d0,0x2bbd,e1000_xmit_frame,0x26d0
0x2baf,jne,条件跳转,e1000_xmit_frame,0x26d0,0x2bbd,e1000_xmit_frame,0x26d0
0x2bc4,jne,条件跳转,e1000_xmit_frame,0x26d0,0x324a,e1000_xmit_frame,0x26d0
0x2bd5,je,条件跳转,e1000_xmit_frame,0x26d0,0x3275,e1000_xmit_frame,0x26d0
0x2beb,ja,条件跳转,e1000_xmit_frame,0x26d0,0x2bf1,e1000_xmit_frame,0x26d0
0x2bf6,jne,条件跳转,e1000_xmit_frame,0x26d0,0x3220,e1000_xmit_frame,0x26d0
0x2c22,callq,函数调用,e1000_xmit_frame,0x26d0,0x2c27,e1000_xmit_frame,0x26d0
0x2c31,jne,条件跳转,e1000_xmit_frame,0x26d0,0x3196,e1000_xmit_frame,0x26d0
0x2c49,jb,条件跳转,e1000_xmit_frame,0x26d0,0x380e,e1000_xmit_frame,0x26d0
0x2c7f,callq,函数调用,e1000_xmit_frame,0x26d0,0x2c84,e1000_xmit_frame,0x26d0
0x2c8c,je,条件跳转,e1000_xmit_frame,0x26d0,0x3849,e1000_xmit_frame,0x26d0
0x2c9e,je,条件跳转,e1000_xmit_frame,0x26d0,0x2dd0,e1000_xmit_frame,0x26d0
0x2cfa,callq,函数调用,e1000_xmit_frame,0x26d0,0x2cff,e1000_xmit_frame,0x26d0
0x2d09,jne,条件跳转,e1000_xmit_frame,0x26d0,0x3107,e1000_xmit_frame,0x26d0
0x2d1c,jne,条件跳转,e1000_xmit_frame,0x26d0,0x37e6,e1000_xmit_frame,0x26d0
0x2d4b,je,条件跳转,e1000_xmit_frame,0x26d0,0x35cc,e1000_xmit_frame,0x26d0
0x2da4,ja,条件跳转,e1000_xmit_frame,0x26d0,0x2daa,e1000_xmit_frame,0x26d0
0x2dad,jne,条件跳转,e1000_xmit_frame,0x26d0,0x342d,e1000_xmit_frame,0x26d0
0x2dce,jmp,无条件跳转,e1000_xmit_frame,0x26d0,0x2d99,e1000_xmit_frame,0x26d0
0x2de6,je,条件跳转,e1000_xmit_frame,0x26d0,0x35b7,e1000_xmit_frame,0x26d0
0x2e20,je,条件跳转,e1000_xmit_frame,0x26d0,0x2f0d,e1000_xmit_frame,0x26d0
0x2e44,je,条件跳转,e1000_xmit_frame,0x26d0,0x313d,e1000_xmit_frame,0x26d0
0x2e6f,jne,条件跳转,e1000_xmit_frame,0x26d0,0x3167,e1000_xmit_frame,0x26d0
0x2e82,ja,条件跳转,e1000_xmit_frame,0x26d0,0x2e88,e1000_xmit_frame,0x26d0
0x2e8a,jne,条件跳转,e1000_xmit_frame,0x26d0,0x3147,e1000_xmit_frame,0x26d0
0x2ec5,callq,函数调用,e1000_xmit_frame,0x26d0,0x2eca,e1000_xmit_frame,0x26d0
0x2ed2,je,条件跳转,e1000_xmit_frame,0x26d0,0x3851,e1000_xmit_frame,0x26d0
0x2eeb,jne,条件跳转,e1000_xmit_frame,0x26d0,0x2e38,e1000_xmit_frame,0x26d0
0x2f15,ja,条件跳转,e1000_xmit_frame,0x26d0,0x2e09,e1000_xmit_frame,0x26d0
0x2f8b,je,条件跳转,e1000_xmit_frame,0x26d0,0x31f1,e1000_xmit_frame,0x26d0
0x2fa6,ja,条件跳转,e1000_xmit_frame,0x26d0,0x3730,e1000_xmit_frame,0x26d0
0x2fc6,js,条件跳转,e1000_xmit_frame,0x26d0,0x37b7,e1000_xmit_frame,0x26d0
0x2fd3,callq,函数调用,e1000_xmit_frame,0x26d0,0x2fd8,e1000_xmit_frame,0x26d0
0x2fef,jne,条件跳转,e1000_xmit_frame,0x26d0,0x3483,e1000_xmit_frame,0x26d0
0x2ffa,je,条件跳转,e1000_xmit_frame,0x26d0,0x37ab,e1000_xmit_frame,0x26d0
0x301a,je,条件跳转,e1000_xmit_frame,0x26d0,0x3028,e1000_xmit_frame,0x26d0
0x302c,jne,条件跳转,e1000_xmit_frame,0x26d0,0x3798,e1000_xmit_frame,0x26d0
0x3092,jne,条件跳转,e1000_xmit_frame,0x26d0,0x3057,e1000_xmit_frame,0x26d0
0x30c0,ja,条件跳转,e1000_xmit_frame,0x26d0,0x30c6,e1000_xmit_frame,0x26d0
0x30df,callq,函数调用,e1000_xmit_frame,0x26d0,0x540,e1000_maybe_stop_tx,0x540
0x30ed,je,条件跳转,e1000_xmit_frame,0x26d0,0x3410,e1000_xmit_frame,0x26d0
0x3101,jne,条件跳转,e1000_xmit_frame,0x26d0,0x3410,e1000_xmit_frame,0x26d0
0x311e,jne,条件跳转,e1000_xmit_frame,0x26d0,0x3844,e1000_xmit_frame,0x26d0
0x314e,jne,条件跳转,e1000_xmit_frame,0x26d0,0x2e90,e1000_xmit_frame,0x26d0
0x3158,jbe,条件跳转,e1000_xmit_frame,0x26d0,0x2e90,e1000_xmit_frame,0x26d0
0x3170,jne,条件跳转,e1000_xmit_frame,0x26d0,0x2e75,e1000_xmit_frame,0x26d0
0x317a,ja,条件跳转,e1000_xmit_frame,0x26d0,0x2e75,e1000_xmit_frame,0x26d0
0x31a5,ja,条件跳转,e1000_xmit_frame,0x26d0,0x31ab,e1000_xmit_frame,0x26d0
0x31af,je,条件跳转,e1000_xmit_frame,0x26d0,0x329f,e1000_xmit_frame,0x26d0
0x31cc,callq,函数调用,e1000_xmit_frame,0x26d0,0x31d1,e1000_xmit_frame,0x26d0
0x31eb,jne,条件跳转,e1000_xmit_frame,0x26d0,0x31f1,e1000_xmit_frame,0x26d0
0x31f9,callq,函数调用,e1000_xmit_frame,0x26d0,0x31fe,e1000_xmit_frame,0x26d0
0x322e,jne,条件跳转,e1000_xmit_frame,0x26d0,0x2bfc,e1000_xmit_frame,0x26d0
0x3238,jbe,条件跳转,e1000_xmit_frame,0x26d0,0x2bfc,e1000_xmit_frame,0x26d0
0x324d,jne,条件跳转,e1000_xmit_frame,0x26d0,0x2bca,e1000_xmit_frame,0x26d0
0x326f,jne,条件跳转,e1000_xmit_frame,0x26d0,0x2bdb,e1000_xmit_frame,0x26d0
0x327c,jbe,条件跳转,e1000_xmit_frame,0x26d0,0x2bdb,e1000_xmit_frame,0x26d0
0x3289,jne,条件跳转,e1000_xmit_frame,0x26d0,0x2bdb,e1000_xmit_frame,0x26d0
0x32b7,jne,条件跳转,e1000_xmit_frame,0x26d0,0x32c7,e1000_xmit_frame,0x26d0
0x32cf,callq,函数调用,e1000_xmit_frame,0x26d0,0x32d4,e1000_xmit_frame,0x26d0
0x32e1,callq,函数调用,e1000_xmit_frame,0x26d0,0x32e6,e1000_xmit_frame,0x26d0
0x32f6,je,条件跳转,e1000_xmit_frame,0x26d0,0x330c,e1000_xmit_frame,0x26d0
0x3306,jne,条件跳转,e1000_xmit_frame,0x26d0,0x3643,e1000_xmit_frame,0x26d0
0x3343,je,条件跳转,e1000_xmit_frame,0x26d0,0x36a5,e1000_xmit_frame,0x26d0
0x3354,jne,条件跳转,e1000_xmit_frame,0x26d0,0x3732,e1000_xmit_frame,0x26d0
0x3401,je,条件跳转,e1000_xmit_frame,0x26d0,0x3407,e1000_xmit_frame,0x26d0
0x3451,je,条件跳转,e1000_xmit_frame,0x26d0,0x3492,e1000_xmit_frame,0x26d0
0x3462,callq,函数调用,e1000_xmit_frame,0x26d0,0x3467,e1000_xmit_frame,0x26d0
0x3469,js,条件跳转,e1000_xmit_frame,0x26d0,0x3474,e1000_xmit_frame,0x26d0
0x3488,callq,函数调用,e1000_xmit_frame,0x26d0,0x348d,e1000_xmit_frame,0x26d0
0x3495,jmp,无条件跳转,e1000_xmit_frame,0x26d0,0x347b,e1000_xmit_frame,0x26d0
0x34b8,jne,条件跳转,e1000_xmit_frame,0x26d0,0x3603,e1000_xmit_frame,0x26d0
0x34c6,jne,条件跳转,e1000_xmit_frame,0x26d0,0x34e2,e1000_xmit_frame,0x26d0
0x34d2,jb,条件跳转,e1000_xmit_frame,0x26d0,0x3603,e1000_xmit_frame,0x26d0
0x34fe,jne,条件跳转,e1000_xmit_frame,0x26d0,0x3521,e1000_xmit_frame,0x26d0
0x351c,callq,函数调用,e1000_xmit_frame,0x26d0,0x3521,e1000_xmit_frame,0x26d0
0x353b,jne,条件跳转,e1000_xmit_frame,0x26d0,0x27bd,e1000_xmit_frame,0x26d0
0x354f,jne,条件跳转,e1000_xmit_frame,0x26d0,0x27bd,e1000_xmit_frame,0x26d0
0x356e,callq,函数调用,e1000_xmit_frame,0x26d0,0x3573,e1000_xmit_frame,0x26d0
0x357e,je,条件跳转,e1000_xmit_frame,0x26d0,0x3682,e1000_xmit_frame,0x26d0
0x35ac,jne,条件跳转,e1000_xmit_frame,0x26d0,0x27d6,e1000_xmit_frame,0x26d0
0x3657,callq,函数调用,e1000_xmit_frame,0x26d0,0x365c,e1000_xmit_frame,0x26d0
0x3662,js,条件跳转,e1000_xmit_frame,0x26d0,0x3693,e1000_xmit_frame,0x26d0
0x368d,jne,条件跳转,e1000_xmit_frame,0x26d0,0x3693,e1000_xmit_frame,0x26d0
0x369b,callq,函数调用,e1000_xmit_frame,0x26d0,0x36a0,e1000_xmit_frame,0x26d0
0x3752,callq,函数调用,e1000_xmit_frame,0x26d0,0x3757,e1000_xmit_frame,0x26d0
0x37d3,js,条件跳转,e1000_xmit_frame,0x26d0,0x2fcc,e1000_xmit_frame,0x26d0
0x3825,jne,条件跳转,e1000_xmit_frame,0x26d0,0x382b,e1000_xmit_frame,0x26d0
0x3844,callq,函数调用,e1000_xmit_frame,0x26d0,0x3849,e1000_xmit_frame,0x26d0
0x3860,callq,函数调用,e1000_clean_rx_irq,0x3860,0x3865,e1000_clean_rx_irq,0x3860
0x38b1,je,条件跳转,e1000_clean_rx_irq,0x3860,0x3d71,e1000_clean_rx_irq,0x3860
0x3910,je,条件跳转,e1000_clean_rx_irq,0x3860,0x3cd3,e1000_clean_rx_irq,0x3860
0x3923,ja,条件跳转,e1000_clean_rx_irq,0x3860,0x3929,e1000_clean_rx_irq,0x3860
0x392d,jne,条件跳转,e1000_clean_rx_irq,0x3860,0x3b30,e1000_clean_rx_irq,0x3860
0x393b,jne,条件跳转,e1000_clean_rx_irq,0x3860,0x3ce1,e1000_clean_rx_irq,0x3860
0x397f,je,条件跳转,e1000_clean_rx_irq,0x3860,0x3c10,e1000_clean_rx_irq,0x3860
0x3985,callq,函数调用,e1000_clean_rx_irq,0x3860,0x398a,e1000_clean_rx_irq,0x3860
0x39a1,jbe,条件跳转,e1000_clean_rx_irq,0x3860,0x39d8,e1000_clean_rx_irq,0x3860
0x39ab,jne,条件跳转,e1000_clean_rx_irq,0x3860,0x39d8,e1000_clean_rx_irq,0x3860
0x39af,jne,条件跳转,e1000_clean_rx_irq,0x3860,0x3d20,e1000_clean_rx_irq,0x3860
0x39b8,je,条件跳转,e1000_clean_rx_irq,0x3860,0x39d8,e1000_clean_rx_irq,0x3860
0x39e8,callq,函数调用,e1000_clean_rx_irq,0x3860,0x39ed,e1000_clean_rx_irq,0x3860
0x39f9,je,条件跳转,e1000_clean_rx_irq,0x3860,0x3a1e,e1000_clean_rx_irq,0x3860
0x3a25,callq,函数调用,e1000_clean_rx_irq,0x3860,0x3a2a,e1000_clean_rx_irq,0x3860
0x3a33,jg,条件跳转,e1000_clean_rx_irq,0x3860,0x3b64,e1000_clean_rx_irq,0x3860
0x3a43,je,条件跳转,e1000_clean_rx_irq,0x3860,0x3b92,e1000_clean_rx_irq,0x3860
0x3a59,jge,条件跳转,e1000_clean_rx_irq,0x3860,0x3b92,e1000_clean_rx_irq,0x3860
0x3a89,ja,条件跳转,e1000_clean_rx_irq,0x3860,0x3c23,e1000_clean_rx_irq,0x3860
0x3aa3,callq,函数调用,e1000_clean_rx_irq,0x3860,0x3aa8,e1000_clean_rx_irq,0x3860
0x3ab6,je,条件跳转,e1000_clean_rx_irq,0x3860,0x3c1a,e1000_clean_rx_irq,0x3860
0x3ae3,callq,函数调用,e1000_clean_rx_irq,0x3860,0x3ae8,e1000_clean_rx_irq,0x3860
0x3af2,callq,函数调用,e1000_clean_rx_irq,0x3860,0x3af7,e1000_clean_rx_irq,0x3860
0x3b01,callq,函数调用,e1000_clean_rx_irq,0x3860,0x3b06,e1000_clean_rx_irq,0x3860
0x3b1c,jne,条件跳转,e1000_clean_rx_irq,0x3860,0x38ec,e1000_clean_rx_irq,0x3860
0x3b3b,callq,函数调用,e1000_clean_rx_irq,0x3860,0x3b40,e1000_clean_rx_irq,0x3860
0x3b46,je,条件跳转,e1000_clean_rx_irq,0x3860,0x3a2a,e1000_clean_rx_irq,0x3860
0x3b5e,jle,条件跳转,e1000_clean_rx_irq,0x3860,0x3a39,e1000_clean_rx_irq,0x3860
0x3b7c,callq,函数调用,e1000_clean_rx_irq,0x3860,0x3b81,e1000_clean_rx_irq,0x3860
0x3b8c,jne,条件跳转,e1000_clean_rx_irq,0x3860,0x3a49,e1000_clean_rx_irq,0x3860
0x3bb0,ja,条件跳转,e1000_clean_rx_irq,0x3860,0x3bb5,e1000_clean_rx_irq,0x3860
0x3bbc,je,条件跳转,e1000_clean_rx_irq,0x3860,0x3bd2,e1000_clean_rx_irq,0x3860
0x3bcd,callq,函数调用,e1000_clean_rx_irq,0x3860,0x3bd2,e1000_clean_rx_irq,0x3860
0x3c10,callq,函数调用,e1000_clean_rx_irq,0x3860,0x3c15,e1000_clean_rx_irq,0x3860
0x3c47,callq,函数调用,e1000_clean_rx_irq,0x3860,0x3c4c,e1000_clean_rx_irq,0x3860
0x3c5a,je,条件跳转,e1000_clean_rx_irq,0x3860,0x3d59,e1000_clean_rx_irq,0x3860
0x3c8f,callq,函数调用,e1000_clean_rx_irq,0x3860,0x3c94,e1000_clean_rx_irq,0x3860
0x3cc5,callq,函数调用,e1000_clean_rx_irq,0x3860,0x3cca,e1000_clean_rx_irq,0x3860
0x3cfb,callq,函数调用,e1000_clean_rx_irq,0x3860,0x1520,e1000_tbi_should_accept,0x1520
0x3d0a,je,条件跳转,e1000_clean_rx_irq,0x3860,0x3d2e,e1000_clean_rx_irq,0x3860
0x3d46,jne,条件跳转,e1000_clean_rx_irq,0x3860,0x3951,e1000_clean_rx_irq,0x3860
0x3d4f,callq,函数调用,e1000_clean_rx_irq,0x3860,0x3d54,e1000_clean_rx_irq,0x3860
0x3d90,callq,函数调用,e1000_alloc_rx_buffers,0x3d90,0x3d95,e1000_alloc_rx_buffers,0x3d90
0x3dca,je,条件跳转,e1000_alloc_rx_buffers,0x3d90,0x4000,e1000_alloc_rx_buffers,0x3d90
0x3dd9,jmp,无条件跳转,e1000_alloc_rx_buffers,0x3d90,0x3e0f,e1000_alloc_rx_buffers,0x3d90
0x3df4,je,条件跳转,e1000_alloc_rx_buffers,0x3d90,0x4013,e1000_alloc_rx_buffers,0x3d90
0x3e09,je,条件跳转,e1000_alloc_rx_buffers,0x3d90,0x3fda,e1000_alloc_rx_buffers,0x3d90
0x3e13,jne,条件跳转,e1000_alloc_rx_buffers,0x3d90,0x3ddb,e1000_alloc_rx_buffers,0x3d90
0x3e18,callq,函数调用,e1000_alloc_rx_buffers,0x3d90,0x750,e1000_alloc_frag,0x750
0x3e23,je,条件跳转,e1000_alloc_rx_buffers,0x3d90,0x40da,e1000_alloc_rx_buffers,0x3d90
0x3e36,jbe,条件跳转,e1000_alloc_rx_buffers,0x3d90,0x3efd,e1000_alloc_rx_buffers,0x3d90
0x3e3f,je,条件跳转,e1000_alloc_rx_buffers,0x3d90,0x3efd,e1000_alloc_rx_buffers,0x3d90
0x3e65,callq,函数调用,e1000_alloc_rx_buffers,0x3d90,0x3e6a,e1000_alloc_rx_buffers,0x3d90
0x3e70,jne,条件跳转,e1000_alloc_rx_buffers,0x3d90,0x4050,e1000_alloc_rx_buffers,0x3d90
0x3e8b,jb,条件跳转,e1000_alloc_rx_buffers,0x3d90,0x40f3,e1000_alloc_rx_buffers,0x3d90
0x3ec2,callq,函数调用,e1000_alloc_rx_buffers,0x3d90,0x3ec7,e1000_alloc_rx_buffers,0x3d90
0x3ed3,je,条件跳转,e1000_alloc_rx_buffers,0x3d90,0x4070,e1000_alloc_rx_buffers,0x3d90
0x3ee6,jbe,条件跳转,e1000_alloc_rx_buffers,0x3d90,0x3f78,e1000_alloc_rx_buffers,0x3d90
0x3eef,je,条件跳转,e1000_alloc_rx_buffers,0x3d90,0x3f78,e1000_alloc_rx_buffers,0x3d90
0x3f0f,je,条件跳转,e1000_alloc_rx_buffers,0x3d90,0x3e45,e1000_alloc_rx_buffers,0x3d90
0x3f1d,jne,条件跳转,e1000_alloc_rx_buffers,0x3d90,0x3f23,e1000_alloc_rx_buffers,0x3d90
0x3f2e,callq,函数调用,e1000_alloc_rx_buffers,0x3d90,0x750,e1000_alloc_frag,0x750
0x3f3e,je,条件跳转,e1000_alloc_rx_buffers,0x3d90,0x40d2,e1000_alloc_rx_buffers,0x3d90
0x3f51,jbe,条件跳转,e1000_alloc_rx_buffers,0x3d90,0x401d,e1000_alloc_rx_buffers,0x3d90
